Plot-Titel: GeN-2693 ,,,,,
Anz.,Date,Time,Temp,Event,Precip
6618,2021-06-02,13:05:52,30.054,,
6619,2021-06-02,13:15:52,30.054,,
6620,2021-06-02,13:25:52,30.457,,
6621,2021-06-02,13:35:52,30.558,,
6622,2021-06-02,13:45:52,30.963,,
6623,2021-06-02,13:55:52,31.064,,
6624,2021-06-02,14:05:52,31.166,,
6625,2021-06-02,14:15:52,31.064,,
6626,2021-06-02,14:25:52,31.37,,
6627,2021-06-02,14:35:52,31.37,,
6628,2021-06-02,14:45:52,31.064,,
6629,2021-06-02,14:55:52,30.659,,
6630,2021-06-02,15:05:52,30.862,,
6631,2021-06-02,15:15:52,30.963,,
6632,2021-06-02,15:25:52,30.356,,
6633,2021-06-02,15:35:52,30.457,,
6634,2021-06-02,15:45:52,30.457,,
6635,2021-06-02,15:55:52,30.356,,
6636,2021-06-02,16:05:52,30.154,,
6637,2021-06-02,16:15:52,29.853,,
6638,2021-06-02,16:25:52,29.953,,
6639,2021-06-02,16:35:52,30.154,,
6640,2021-06-02,16:45:52,29.853,,
6641,2021-06-02,16:55:52,29.552,,
6642,2021-06-02,17:05:52,29.652,,
6643,2021-06-02,17:15:52,29.352,,
6644,2021-06-02,17:25:52,29.152,,
6645,2021-06-02,17:35:52,28.853,,
6646,2021-06-02,17:45:52,28.754,,
6647,2021-06-02,17:55:52,28.655,,
6648,2021-06-02,18:05:52,28.655,,
6649,2021-06-02,18:15:52,28.555,,
6650,2021-06-02,18:25:52,28.159,,
6651,2021-06-02,18:35:52,27.961,,
6652,2021-06-02,18:45:52,27.764,,
6653,2021-06-02,18:55:52,27.468,,
6654,2021-06-02,19:05:52,27.075,,
6655,2021-06-02,19:15:52,26.39,,
6656,2021-06-02,19:25:52,25.61,,
6657,2021-06-02,19:35:52,24.448,,
6658,2021-06-02,19:45:52,23.196,,
6659,2021-06-02,19:55:52,22.238,,
6660,2021-06-02,20:05:52,21.473,,
6661,2021-06-02,20:15:52,20.901,,
6662,2021-06-02,20:25:52,20.138,,
6663,2021-06-02,20:35:52,19.377,,
6664,2021-06-02,20:45:52,18.521,,
6665,2021-06-02,20:55:52,17.57,,
6666,2021-06-02,21:05:52,16.713,,
6667,2021-06-02,21:15:52,15.855,,
6668,2021-06-02,21:25:52,15.091,,
6669,2021-06-02,21:35:52,14.517,,
6670,2021-06-02,21:45:52,13.942,,
6671,2021-06-02,21:55:52,13.558,,
6672,2021-06-02,22:05:52,13.365,,
6673,2021-06-02,22:15:52,13.173,,
6674,2021-06-02,22:25:52,13.076,,
6675,2021-06-02,22:35:52,13.076,,
6676,2021-06-02,22:45:52,13.076,,
6677,2021-06-02,22:55:52,12.883,,
6678,2021-06-02,23:05:52,12.69,,
6679,2021-06-02,23:15:52,12.401,,
6680,2021-06-02,23:25:52,12.304,,
6681,2021-06-02,23:35:52,12.497,,
6682,2021-06-02,23:45:52,12.69,,
6683,2021-06-02,23:55:52,12.787,,
6684,2021-06-03,0:05:52,12.69,,
6685,2021-06-03,0:15:52,12.401,,
6686,2021-06-03,0:25:52,12.304,,
6687,2021-06-03,0:35:52,12.304,,
6688,2021-06-03,0:45:52,12.304,,
6689,2021-06-03,0:55:52,12.401,,
6690,2021-06-03,1:05:52,12.497,,
6691,2021-06-03,1:15:52,12.69,,
6692,2021-06-03,1:25:52,12.69,,
6693,2021-06-03,1:35:52,12.69,,
6694,2021-06-03,1:45:52,12.787,,
6695,2021-06-03,1:55:52,12.883,,
6696,2021-06-03,2:05:52,13.076,,
6697,2021-06-03,2:15:52,13.173,,
6698,2021-06-03,2:25:52,13.076,,
6699,2021-06-03,2:35:52,12.787,,
6700,2021-06-03,2:45:52,12.401,,
6701,2021-06-03,2:55:52,12.11,,
6702,2021-06-03,3:05:52,11.819,,
6703,2021-06-03,3:15:52,11.528,,
6704,2021-06-03,3:25:52,11.334,,
6705,2021-06-03,3:35:52,11.334,,
6706,2021-06-03,3:45:52,11.334,,
6707,2021-06-03,3:55:52,11.334,,
6708,2021-06-03,4:05:52,11.334,,
6709,2021-06-03,4:15:52,11.431,,
6710,2021-06-03,4:25:52,11.431,,
6711,2021-06-03,4:35:52,11.431,,
6712,2021-06-03,4:45:52,11.334,,
6713,2021-06-03,4:55:52,11.334,,
6714,2021-06-03,5:05:52,11.334,,
6715,2021-06-03,5:15:52,11.334,,
6716,2021-06-03,5:25:52,11.528,,
6717,2021-06-03,5:35:52,11.722,,
6718,2021-06-03,5:45:52,11.916,,
6719,2021-06-03,5:55:52,12.304,,
6720,2021-06-03,6:05:52,12.69,,
6721,2021-06-03,6:15:52,12.98,,
6722,2021-06-03,6:25:52,13.173,,
6723,2021-06-03,6:35:52,13.461,,
6724,2021-06-03,6:45:52,13.942,,
6725,2021-06-03,6:55:52,14.325,,
6726,2021-06-03,7:05:52,14.709,,
6727,2021-06-03,7:15:52,15.091,,
6728,2021-06-03,7:25:52,15.473,,
6729,2021-06-03,7:35:52,16.046,,
6730,2021-06-03,7:45:52,16.808,,
6731,2021-06-03,7:55:52,17.379,,
6732,2021-06-03,8:05:52,17.855,,
6733,2021-06-03,8:15:52,18.521,,
6734,2021-06-03,8:25:52,20.615,,
6735,2021-06-03,8:35:52,23.196,,
6736,2021-06-03,8:45:52,25.028,,
6737,2021-06-03,8:55:52,26.585,,
6738,2021-06-03,9:05:52,27.37,,
6739,2021-06-03,9:15:52,26.781,,
6740,2021-06-03,9:25:52,25.61,,
6741,2021-06-03,9:35:52,24.931,,
6742,2021-06-03,9:45:52,24.448,,
6743,2021-06-03,9:55:52,24.158,,
6744,2021-06-03,10:05:52,24.738,,
6745,2021-06-03,10:15:52,26.488,,
6746,2021-06-03,10:25:52,28.159,,
6747,2021-06-03,10:35:52,29.252,,
6748,2021-06-03,10:45:52,30.154,,
6749,2021-06-03,10:55:52,29.953,,
6750,2021-06-03,11:05:52,28.754,,
6751,2021-06-03,11:15:52,27.764,,
6752,2021-06-03,11:25:52,27.272,,
6753,2021-06-03,11:35:52,27.665,,
6754,2021-06-03,11:45:52,29.352,,
6755,2021-06-03,11:55:52,29.752,,
6756,2021-06-03,12:05:52,28.655,,
6757,2021-06-03,12:15:52,27.665,,
6758,2021-06-03,12:25:52,28.159,,
6759,2021-06-03,12:35:52,28.258,,
6760,2021-06-03,12:45:52,26.292,,
6761,2021-06-03,12:55:52,24.351,,
6762,2021-06-03,13:05:52,23.292,,
6763,2021-06-03,13:15:52,22.908,,
6764,2021-06-03,13:25:52,23.292,,
6765,2021-06-03,13:35:52,24.835,,
6766,2021-06-03,13:45:52,26,,
6767,2021-06-03,13:55:52,26.488,,
6768,2021-06-03,14:05:52,27.37,,
6769,2021-06-03,14:15:52,28.159,,
6770,2021-06-03,14:25:52,29.352,,
6771,2021-06-03,14:35:52,29.953,,
6772,2021-06-03,14:45:52,28.853,,
6773,2021-06-03,14:55:52,28.555,,
6774,2021-06-03,15:05:52,30.457,,
6775,2021-06-03,15:15:52,31.472,,
6776,2021-06-03,15:25:52,32.086,,
6777,2021-06-03,15:35:52,32.497,,
6778,2021-06-03,15:45:52,32.807,,
6779,2021-06-03,15:55:52,33.118,,
6780,2021-06-03,16:05:52,33.222,,
6781,2021-06-03,16:15:52,32.807,,
6782,2021-06-03,16:25:52,31.778,,
6783,2021-06-03,16:35:52,31.166,,
6784,2021-06-03,16:45:52,30.659,,
6785,2021-06-03,16:55:52,29.552,,
6786,2021-06-03,17:05:52,28.159,,
6787,2021-06-03,17:15:52,27.272,,
6788,2021-06-03,17:25:52,26.683,,
6789,2021-06-03,17:35:52,25.902,,
6790,2021-06-03,17:45:52,24.835,,
6791,2021-06-03,17:55:52,23.773,,
6792,2021-06-03,18:05:52,22.621,,
6793,2021-06-03,18:15:52,22.238,,
6794,2021-06-03,18:25:52,22.525,,
6795,2021-06-03,18:35:52,22.717,,
6796,2021-06-03,18:45:52,22.525,,
6797,2021-06-03,18:55:52,22.142,,
6798,2021-06-03,19:05:52,21.951,,
6799,2021-06-03,19:15:52,21.76,,
6800,2021-06-03,19:25:52,21.76,,
6801,2021-06-03,19:35:52,21.855,,
6802,2021-06-03,19:45:52,21.76,,
6803,2021-06-03,19:55:52,21.569,,
6804,2021-06-03,20:05:52,21.378,,
6805,2021-06-03,20:15:52,20.901,,
6806,2021-06-03,20:25:52,20.519,,
6807,2021-06-03,20:35:52,20.138,,
6808,2021-06-03,20:45:52,19.853,,
6809,2021-06-03,20:55:52,19.472,,
6810,2021-06-03,21:05:52,18.901,,
6811,2021-06-03,21:15:52,18.331,,
6812,2021-06-03,21:25:52,17.855,,
6813,2021-06-03,21:35:52,17.57,,
6814,2021-06-03,21:45:52,17.189,,
6815,2021-06-03,21:55:52,16.903,,
6816,2021-06-03,22:05:52,16.713,,
6817,2021-06-03,22:15:52,16.618,,
6818,2021-06-03,22:25:52,16.523,,
6819,2021-06-03,22:35:52,16.427,,
6820,2021-06-03,22:45:52,16.427,,
6821,2021-06-03,22:55:52,16.332,,
6822,2021-06-03,23:05:52,16.332,,
6823,2021-06-03,23:15:52,16.332,,
6824,2021-06-03,23:25:52,16.237,,
6825,2021-06-03,23:35:52,15.951,,
6826,2021-06-03,23:45:52,15.664,,
6827,2021-06-03,23:55:52,15.282,,
6828,2021-06-04,0:05:52,14.996,,
6829,2021-06-04,0:15:52,14.9,,
6830,2021-06-04,0:25:52,14.9,,
6831,2021-06-04,0:35:52,14.9,,
6832,2021-06-04,0:45:52,14.709,,
6833,2021-06-04,0:55:52,14.325,,
6834,2021-06-04,1:05:52,13.942,,
6835,2021-06-04,1:15:52,13.558,,
6836,2021-06-04,1:25:52,13.269,,
6837,2021-06-04,1:35:52,13.076,,
6838,2021-06-04,1:45:52,13.076,,
6839,2021-06-04,1:55:52,13.365,,
6840,2021-06-04,2:05:52,13.269,,
6841,2021-06-04,2:15:52,13.076,,
6842,2021-06-04,2:25:52,12.883,,
6843,2021-06-04,2:35:52,12.98,,
6844,2021-06-04,2:45:52,12.883,,
6845,2021-06-04,2:55:52,12.69,,
6846,2021-06-04,3:05:52,12.401,,
6847,2021-06-04,3:15:52,12.207,,
6848,2021-06-04,3:25:52,12.11,,
6849,2021-06-04,3:35:52,11.916,,
6850,2021-06-04,3:45:52,11.819,,
6851,2021-06-04,3:55:52,11.722,,
6852,2021-06-04,4:05:52,11.625,,
6853,2021-06-04,4:15:52,11.528,,
6854,2021-06-04,4:25:52,11.528,,
6855,2021-06-04,4:35:52,11.625,,
6856,2021-06-04,4:45:52,11.625,,
6857,2021-06-04,4:55:52,11.916,,
6858,2021-06-04,5:05:52,12.11,,
6859,2021-06-04,5:15:52,12.304,,
6860,2021-06-04,5:25:52,12.594,,
6861,2021-06-04,5:35:52,12.69,,
6862,2021-06-04,5:45:52,12.98,,
6863,2021-06-04,5:55:52,13.269,,
6864,2021-06-04,6:05:52,13.558,,
6865,2021-06-04,6:15:52,13.942,,
6866,2021-06-04,6:25:52,14.23,,
6867,2021-06-04,6:35:52,14.613,,
6868,2021-06-04,6:45:52,15.091,,
6869,2021-06-04,6:55:52,15.951,,
6870,2021-06-04,7:05:52,16.332,,
6871,2021-06-04,7:15:52,16.332,,
6872,2021-06-04,7:25:52,16.523,,
6873,2021-06-04,7:35:52,16.713,,
6874,2021-06-04,7:45:52,16.713,,
6875,2021-06-04,7:55:52,16.808,,
6876,2021-06-04,8:05:52,16.808,,
6877,2021-06-04,8:15:52,16.713,,
6878,2021-06-04,8:25:52,16.713,,
6879,2021-06-04,8:35:52,16.903,,
6880,2021-06-04,8:45:52,17.094,,
6881,2021-06-04,8:55:52,17.475,,
6882,2021-06-04,9:05:52,18.236,,
6883,2021-06-04,9:15:52,19.092,,
6884,2021-06-04,9:25:52,19.567,,
6885,2021-06-04,9:35:52,20.519,,
6886,2021-06-04,9:45:52,22.717,,
6887,2021-06-04,9:55:52,25.222,,
6888,2021-06-04,10:05:52,27.272,,
6889,2021-06-04,10:15:52,28.655,,
6890,2021-06-04,10:25:52,29.752,,
6891,2021-06-04,10:35:52,29.252,,
6892,2021-06-04,10:45:52,29.252,,
6893,2021-06-04,10:55:52,29.352,,
6894,2021-06-04,11:05:52,29.152,,
6895,2021-06-04,11:15:52,29.953,,
6896,2021-06-04,11:25:52,30.659,,
6897,2021-06-04,11:35:52,31.064,,
6898,2021-06-04,11:45:52,32.086,,
6899,2021-06-04,11:55:52,32.807,,
6900,2021-06-04,12:05:52,33.014,,
6901,2021-06-04,12:15:52,31.983,,
6902,2021-06-04,12:25:52,31.574,,
6903,2021-06-04,12:35:52,30.255,,
6904,2021-06-04,12:45:52,28.159,,
6905,2021-06-04,12:55:52,26.488,,
6906,2021-06-04,13:05:52,25.513,,
6907,2021-06-04,13:15:52,25.222,,
6908,2021-06-04,13:25:52,25.222,,
6909,2021-06-04,13:35:52,25.319,,
6910,2021-06-04,13:45:52,25.513,,
6911,2021-06-04,13:55:52,25.513,,
6912,2021-06-04,14:05:52,25.319,,
6913,2021-06-04,14:15:52,24.738,,
6914,2021-06-04,14:25:52,23.581,,
6915,2021-06-04,14:35:52,22.525,,
6916,2021-06-04,14:45:52,21.76,,
6917,2021-06-04,14:55:52,20.996,,
6918,2021-06-04,15:05:52,20.615,,
6919,2021-06-04,15:15:52,20.424,,
6920,2021-06-04,15:25:52,20.234,,
6921,2021-06-04,15:35:52,20.329,,
6922,2021-06-04,15:45:52,20.519,,
6923,2021-06-04,15:55:52,20.615,,
6924,2021-06-04,16:05:52,20.71,,
6925,2021-06-04,16:15:52,20.805,,
6926,2021-06-04,16:25:52,20.996,,
6927,2021-06-04,16:35:52,21.473,,
6928,2021-06-04,16:45:52,21.951,,
6929,2021-06-04,16:55:52,22.142,,
6930,2021-06-04,17:05:52,22.046,,
6931,2021-06-04,17:15:52,22.142,,
6932,2021-06-04,17:25:52,22.429,,
6933,2021-06-04,17:35:52,22.717,,
6934,2021-06-04,17:45:52,22.908,,
6935,2021-06-04,17:55:52,23.677,,
6936,2021-06-04,18:05:52,24.931,,
6937,2021-06-04,18:15:52,25.319,,
6938,2021-06-04,18:25:52,25.513,,
6939,2021-06-04,18:35:52,25.125,,
6940,2021-06-04,18:45:52,25.028,,
6941,2021-06-04,18:55:52,25.416,,
6942,2021-06-04,19:05:52,24.835,,
6943,2021-06-04,19:15:52,24.738,,
6944,2021-06-04,19:25:52,24.062,,
6945,2021-06-04,19:35:52,23.196,,
6946,2021-06-04,19:45:52,22.525,,
6947,2021-06-04,19:55:52,21.855,,
6948,2021-06-04,20:05:52,21.378,,
6949,2021-06-04,20:15:52,20.901,,
6950,2021-06-04,20:25:52,20.615,,
6951,2021-06-04,20:35:52,20.519,,
6952,2021-06-04,20:45:52,20.519,,
6953,2021-06-04,20:55:52,20.424,,
6954,2021-06-04,21:05:52,20.234,,
6955,2021-06-04,21:15:52,20.043,,
6956,2021-06-04,21:25:52,20.043,,
6957,2021-06-04,21:35:52,19.948,,
6958,2021-06-04,21:45:52,19.853,,
6959,2021-06-04,21:55:52,19.758,,
6960,2021-06-04,22:05:52,19.758,,
6961,2021-06-04,22:15:52,19.472,,
6962,2021-06-04,22:25:52,18.806,,
6963,2021-06-04,22:35:52,18.045,,
6964,2021-06-04,22:45:52,17.665,,
6965,2021-06-04,22:55:52,17.76,,
6966,2021-06-04,23:05:52,17.855,,
6967,2021-06-04,23:15:52,17.76,,
6968,2021-06-04,23:25:52,17.665,,
6969,2021-06-04,23:35:52,17.379,,
6970,2021-06-04,23:45:52,17.094,,
6971,2021-06-04,23:55:52,16.808,,
6972,2021-06-05,0:05:52,16.618,,
6973,2021-06-05,0:15:52,16.332,,
6974,2021-06-05,0:25:52,16.332,,
6975,2021-06-05,0:35:52,16.237,,
6976,2021-06-05,0:45:52,16.141,,
6977,2021-06-05,0:55:52,16.237,,
6978,2021-06-05,1:05:52,16.237,,
6979,2021-06-05,1:15:52,16.141,,
6980,2021-06-05,1:25:52,16.141,,
6981,2021-06-05,1:35:52,16.141,,
6982,2021-06-05,1:45:52,16.141,,
6983,2021-06-05,1:55:52,15.76,,
6984,2021-06-05,2:05:52,15.378,,
6985,2021-06-05,2:15:52,14.996,,
6986,2021-06-05,2:25:52,14.709,,
6987,2021-06-05,2:35:52,14.613,,
6988,2021-06-05,2:45:52,14.421,,
6989,2021-06-05,2:55:52,14.23,,
6990,2021-06-05,3:05:52,14.038,,
6991,2021-06-05,3:15:52,14.038,,
6992,2021-06-05,3:25:52,14.134,,
6993,2021-06-05,3:35:52,14.134,,
6994,2021-06-05,3:45:52,14.134,,
6995,2021-06-05,3:55:52,14.134,,
6996,2021-06-05,4:05:52,14.325,,
6997,2021-06-05,4:15:52,14.421,,
6998,2021-06-05,4:25:52,14.421,,
6999,2021-06-05,4:35:52,14.613,,
7000,2021-06-05,4:45:52,14.613,,
7001,2021-06-05,4:55:52,14.613,,
7002,2021-06-05,5:05:52,14.517,,
7003,2021-06-05,5:15:52,14.325,,
7004,2021-06-05,5:25:52,14.134,,
7005,2021-06-05,5:35:52,13.846,,
7006,2021-06-05,5:45:52,13.654,,
7007,2021-06-05,5:55:52,13.461,,
7008,2021-06-05,6:05:52,13.269,,
7009,2021-06-05,6:15:52,13.173,,
7010,2021-06-05,6:25:52,12.98,,
7011,2021-06-05,6:35:52,12.883,,
7012,2021-06-05,6:45:52,12.883,,
7013,2021-06-05,6:55:52,13.654,,
7014,2021-06-05,7:05:52,15.569,,
7015,2021-06-05,7:15:52,17.95,,
7016,2021-06-05,7:25:52,19.662,,
7017,2021-06-05,7:35:52,20.043,,
7018,2021-06-05,7:45:52,20.138,,
7019,2021-06-05,7:55:52,20.329,,
7020,2021-06-05,8:05:52,20.329,,
7021,2021-06-05,8:15:52,20.424,,
7022,2021-06-05,8:25:52,20.329,,
7023,2021-06-05,8:35:52,20.234,,
7024,2021-06-05,8:45:52,20.424,,
7025,2021-06-05,8:55:52,20.996,,
7026,2021-06-05,9:05:52,21.76,,
7027,2021-06-05,9:15:52,22.525,,
7028,2021-06-05,9:25:52,23.292,,
7029,2021-06-05,9:35:52,23.677,,
7030,2021-06-05,9:45:52,23.196,,
7031,2021-06-05,9:55:52,22.238,,
7032,2021-06-05,10:05:52,21.378,,
7033,2021-06-05,10:15:52,20.805,,
7034,2021-06-05,10:25:52,20.424,,
7035,2021-06-05,10:35:52,19.948,,
7036,2021-06-05,10:45:52,19.948,,
7037,2021-06-05,10:55:52,21.091,,
7038,2021-06-05,11:05:52,22.525,,
7039,2021-06-05,11:15:52,23.677,,
7040,2021-06-05,11:25:52,24.738,,
7041,2021-06-05,11:35:52,25.028,,
7042,2021-06-05,11:45:52,25.125,,
7043,2021-06-05,11:55:52,24.931,,
7044,2021-06-05,12:05:52,25.028,,
7045,2021-06-05,12:15:52,25.708,,
7046,2021-06-05,12:25:52,26.39,,
7047,2021-06-05,12:35:52,26.488,,
7048,2021-06-05,12:45:52,26.781,,
7049,2021-06-05,12:55:52,26.977,,
7050,2021-06-05,13:05:52,26.488,,
7051,2021-06-05,13:15:52,25.902,,
7052,2021-06-05,13:25:52,26.195,,
7053,2021-06-05,13:35:52,26.781,,
7054,2021-06-05,13:45:52,26.879,,
7055,2021-06-05,13:55:52,26.585,,
7056,2021-06-05,14:05:52,25.902,,
7057,2021-06-05,14:15:52,25.319,,
7058,2021-06-05,14:25:52,24.448,,
7059,2021-06-05,14:35:52,23.004,,
7060,2021-06-05,14:45:52,21.855,,
7061,2021-06-05,14:55:52,21.378,,
7062,2021-06-05,15:05:52,21.187,,
7063,2021-06-05,15:15:52,20.043,,
7064,2021-06-05,15:17:31,,405,0.193
7065,2021-06-05,15:18:19,,406,0.193
7066,2021-06-05,15:19:08,,407,0.193
7067,2021-06-05,15:20:03,,408,0.193
7068,2021-06-05,15:21:11,,409,0.193
7069,2021-06-05,15:22:29,,410,0.193
7070,2021-06-05,15:25:52,18.711,,
7071,2021-06-05,15:28:44,,411,0.193
7072,2021-06-05,15:32:00,,412,0.193
7073,2021-06-05,15:33:40,,413,0.193
7074,2021-06-05,15:35:35,,414,0.193
7075,2021-06-05,15:35:52,17.95,,
7076,2021-06-05,15:37:13,,415,0.193
7077,2021-06-05,15:43:08,,416,0.193
7078,2021-06-05,15:45:52,17.57,,
7079,2021-06-05,15:55:52,17.57,,
7080,2021-06-05,16:05:52,17.95,,
7081,2021-06-05,16:15:52,19.662,,
7082,2021-06-05,16:25:52,21.664,,
7083,2021-06-05,16:35:52,23.1,,
7084,2021-06-05,16:45:52,24.545,,
7085,2021-06-05,16:55:52,25.222,,
7086,2021-06-05,17:05:52,24.931,,
7087,2021-06-05,17:15:52,24.448,,
7088,2021-06-05,17:25:52,23.484,,
7089,2021-06-05,17:35:52,22.621,,
7090,2021-06-05,17:45:52,22.046,,
7091,2021-06-05,17:55:52,21.473,,
7092,2021-06-05,18:05:52,20.996,,
7093,2021-06-05,18:15:52,20.71,,
7094,2021-06-05,18:25:52,20.71,,
7095,2021-06-05,18:35:52,20.615,,
7096,2021-06-05,18:45:52,20.996,,
7097,2021-06-05,18:55:52,22.333,,
7098,2021-06-05,19:05:52,23.388,,
7099,2021-06-05,19:15:52,23.388,,
7100,2021-06-05,19:25:52,23.1,,
7101,2021-06-05,19:35:52,22.525,,
7102,2021-06-05,19:45:52,21.473,,
7103,2021-06-05,19:55:52,20.329,,
7104,2021-06-05,20:05:52,19.282,,
7105,2021-06-05,20:15:52,18.521,,
7106,2021-06-05,20:25:52,17.855,,
7107,2021-06-05,20:35:52,17.379,,
7108,2021-06-05,20:45:52,17.094,,
7109,2021-06-05,20:55:52,17.094,,
7110,2021-06-05,21:05:52,16.999,,
7111,2021-06-05,21:15:52,16.808,,
7112,2021-06-05,21:25:52,16.523,,
7113,2021-06-05,21:35:52,16.427,,
7114,2021-06-05,21:45:52,16.237,,
7115,2021-06-05,21:55:52,16.141,,
7116,2021-06-05,22:05:52,16.046,,
7117,2021-06-05,22:15:52,16.046,,
7118,2021-06-05,22:25:52,15.951,,
7119,2021-06-05,22:35:52,15.855,,
7120,2021-06-05,22:45:52,15.76,,
7121,2021-06-05,22:55:52,15.569,,
7122,2021-06-05,23:05:52,15.569,,
7123,2021-06-05,23:15:52,15.473,,
7124,2021-06-05,23:22:01,,417,0.193
7125,2021-06-05,23:25:52,15.378,,
7126,2021-06-05,23:35:52,15.282,,
7127,2021-06-05,23:45:52,15.282,,
7128,2021-06-05,23:55:52,15.187,,
7129,2021-06-06,0:05:52,15.187,,
7130,2021-06-06,0:06:25,,418,0.193
7131,2021-06-06,0:11:48,,419,0.193
7132,2021-06-06,0:15:52,15.091,,
7133,2021-06-06,0:15:57,,420,0.193
7134,2021-06-06,0:25:52,14.996,,
7135,2021-06-06,0:26:54,,421,0.193
7136,2021-06-06,0:35:31,,422,0.193
7137,2021-06-06,0:35:52,14.9,,
7138,2021-06-06,0:45:52,14.804,,
7139,2021-06-06,0:53:50,,423,0.193
7140,2021-06-06,0:55:52,14.709,,
7141,2021-06-06,1:05:52,14.709,,
7142,2021-06-06,1:07:43,,424,0.193
7143,2021-06-06,1:15:52,14.613,,
7144,2021-06-06,1:19:45,,425,0.193
7145,2021-06-06,1:25:52,14.517,,
7146,2021-06-06,1:27:59,,426,0.193
7147,2021-06-06,1:35:52,14.421,,
7148,2021-06-06,1:45:32,,427,0.193
7149,2021-06-06,1:45:52,14.421,,
7150,2021-06-06,1:55:52,14.325,,
7151,2021-06-06,2:05:52,14.325,,
7152,2021-06-06,2:12:28,,428,0.193
7153,2021-06-06,2:15:52,14.23,,
7154,2021-06-06,2:25:52,14.23,,
7155,2021-06-06,2:30:22,,429,0.193
7156,2021-06-06,2:35:52,14.23,,
7157,2021-06-06,2:45:52,14.23,,
7158,2021-06-06,2:47:52,,430,0.193
7159,2021-06-06,2:55:52,14.134,,
7160,2021-06-06,3:05:52,14.134,,
7161,2021-06-06,3:12:21,,431,0.193
7162,2021-06-06,3:15:52,14.038,,
7163,2021-06-06,3:25:52,14.038,,
7164,2021-06-06,3:35:52,13.942,,
7165,2021-06-06,3:45:52,13.942,,
7166,2021-06-06,3:54:48,,432,0.193
7167,2021-06-06,3:55:52,13.942,,
7168,2021-06-06,4:05:52,13.846,,
7169,2021-06-06,4:15:52,13.846,,
7170,2021-06-06,4:25:52,13.75,,
7171,2021-06-06,4:35:52,13.75,,
7172,2021-06-06,4:45:52,13.654,,
7173,2021-06-06,4:55:52,13.654,,
7174,2021-06-06,5:05:52,13.558,,
7175,2021-06-06,5:15:52,13.558,,
7176,2021-06-06,5:25:52,13.558,,
7177,2021-06-06,5:35:52,13.558,,
7178,2021-06-06,5:45:52,13.558,,
7179,2021-06-06,5:55:52,13.558,,
7180,2021-06-06,6:05:52,13.558,,
7181,2021-06-06,6:15:52,13.558,,
7182,2021-06-06,6:25:52,13.558,,
7183,2021-06-06,6:28:33,,433,0.193
7184,2021-06-06,6:35:52,13.558,,
7185,2021-06-06,6:45:52,13.558,,
7186,2021-06-06,6:55:52,13.654,,
7187,2021-06-06,7:05:52,13.654,,
7188,2021-06-06,7:15:52,13.654,,
7189,2021-06-06,7:25:52,13.75,,
7190,2021-06-06,7:35:52,13.846,,
7191,2021-06-06,7:45:52,13.942,,
7192,2021-06-06,7:55:52,13.942,,
7193,2021-06-06,8:05:52,14.038,,
7194,2021-06-06,8:15:52,14.134,,
7195,2021-06-06,8:25:52,14.134,,
7196,2021-06-06,8:31:22,,434,0.193
7197,2021-06-06,8:35:52,14.23,,
7198,2021-06-06,8:43:17,,435,0.193
7199,2021-06-06,8:45:40,,436,0.193
7200,2021-06-06,8:45:52,14.325,,
7201,2021-06-06,8:51:54,,437,0.193
7202,2021-06-06,8:55:52,14.421,,
7203,2021-06-06,9:03:19,,438,0.193
7204,2021-06-06,9:05:52,14.517,,
7205,2021-06-06,9:15:52,14.613,,
7206,2021-06-06,9:25:52,14.613,,
7207,2021-06-06,9:35:52,14.613,,
7208,2021-06-06,9:45:52,14.613,,
7209,2021-06-06,9:55:52,14.613,,
7210,2021-06-06,10:05:52,14.804,,
7211,2021-06-06,10:15:52,14.804,,
7212,2021-06-06,10:25:52,14.804,,
7213,2021-06-06,10:35:52,14.804,,
7214,2021-06-06,10:45:51,,439,0.193
7215,2021-06-06,10:45:52,14.804,,
7216,2021-06-06,10:55:52,14.9,,
7217,2021-06-06,11:05:52,14.9,,
7218,2021-06-06,11:15:52,14.804,,
7219,2021-06-06,11:25:52,14.709,,
7220,2021-06-06,11:35:52,14.613,,
7221,2021-06-06,11:45:52,14.613,,
7222,2021-06-06,11:50:09,,440,0.193
7223,2021-06-06,11:55:52,14.613,,
7224,2021-06-06,12:05:52,14.709,,
7225,2021-06-06,12:15:52,14.804,,
7226,2021-06-06,12:25:52,14.9,,
7227,2021-06-06,12:35:52,14.9,,
7228,2021-06-06,12:45:52,14.996,,
7229,2021-06-06,12:55:52,15.091,,
7230,2021-06-06,13:05:52,15.282,,
7231,2021-06-06,13:15:52,15.473,,
7232,2021-06-06,13:25:52,15.664,,
7233,2021-06-06,13:35:52,16.237,,
7234,2021-06-06,13:45:52,16.903,,
7235,2021-06-06,13:55:52,17.379,,
7236,2021-06-06,14:05:52,17.284,,
7237,2021-06-06,14:15:52,17.094,,
7238,2021-06-06,14:25:52,17.094,,
7239,2021-06-06,14:35:52,17.189,,
7240,2021-06-06,14:45:52,17.284,,
7241,2021-06-06,14:55:52,17.475,,
7242,2021-06-06,15:05:52,17.76,,
7243,2021-06-06,15:15:52,17.95,,
7244,2021-06-06,15:25:52,18.045,,
7245,2021-06-06,15:35:52,18.045,,
7246,2021-06-06,15:45:52,17.855,,
7247,2021-06-06,15:55:52,17.57,,
7248,2021-06-06,16:05:52,17.475,,
7249,2021-06-06,16:15:52,17.379,,
